% Model,EigenRadiusSweep_Al&_DoubleZotefoamContactModel_2.5to5.5GHz.mph
% Version,COMSOL 6.1.0.282
% Date,"Jul 8 2025, 10:29"
% Table,Table 1 - 
% r_zotefoam (m),search_freq (Hz),Eigenfrequency (GHz),Frequency (GHz),Quality factor (1)
0.02540833333,3.5E9,3.593641111836965+0.012079767675139833i,3.593641111836965,148.7462842200467
0.02540833333,3.5E9,3.5973659470266415+0.1655134982664829i,3.5973659470266415,10.867288724798591
0.02540833333,3.5E9,3.5974847638925067+0.14352079219326075i,3.5974847638925067,12.532974173694093
0.02540833333,3.5E9,3.599814216299724+0.15055448553899042i,3.599814216299724,11.955187530322531
0.02540833333,3.5E9,3.6038295924475237+0.16462723880910113i,3.6038295924475237,10.945423183056791
0.02540833333,3.5E9,3.6067770473013474+0.15895032811340307i,3.6067770473013474,11.345610575676488
0.02540833333,3.5E9,3.606933856881333+0.15370518721382503i,3.606933856881333,11.733286046695328
0.02540833333,3.5E9,3.607235569567794+0.1614088679413045i,3.607235569567794,11.174217425524436
0.02540833333,3.5E9,3.609594784359255+0.15446799723264903i,3.609594784359255,11.683956706329056
0.02540833333,3.5E9,3.6109239931908297+0.1606317779703673i,3.6109239931908297,11.239756039608048
0.02540833333,3.5E9,3.6110308122566015+0.15169845213584754i,3.6110308122566015,11.902002826709417
0.02540833333,3.5E9,3.6120546032567+0.15847357169892712i,3.6120546032567,11.396394252156412
0.02540833333,3.5E9,3.61696711543046+0.04281572864053207i,3.61696711543046,42.23876633978863
0.02540833333,3.5E9,3.6186812765844114+3.0355052689033763E-5i,3.6186812765844114,59605.91328328869
0.02540833333,3.5E9,3.6195305813104484+0.04224948803228931i,3.6195305813104484,42.83520049455049
0.02540833333,3.5E9,3.6211269643540778+0.030886368360944712i,3.6211269643540778,58.620147924754576
0.02540833333,3.5E9,3.623798861192444+0.031222069268148633i,3.623798861192444,58.0326503997812
0.02540833333,3.5E9,3.626443363152669+1.309656253457744E-4i,3.626443363152669,13845.01984233711
0.02540833333,3.5E9,3.6317592402185985+0.13468995640892387i,3.6317592402185985,13.481922992062
0.02540833333,3.5E9,3.6348369829236558+0.14467811111448772i,3.6348369829236558,12.561806879159871
0.02540833333,3.5E9,3.637565733188174+0.13499866145631406i,3.637565733188174,13.472599261161193
0.02540833333,3.5E9,3.6420588523674193+9.154839067543975E-5i,3.6420588523674193,19891.44115749321
0.02540833333,3.5E9,3.64911963378788+9.647160205228755E-5i,3.64911963378788,18912.921295792617
0.02540833333,3.5E9,3.661427711639074+0.022449206777625207i,3.661427711639074,81.54915556500563
0.02540833333,3.5E9,3.671539615216798+3.8260450524898006E-4i,3.671539615216798,4798.0872739953
0.02540833333,3.5E9,3.674931388528041+3.7501764845826566E-4i,3.674931388528041,4899.677926673643
0.02540833333,3.5E9,3.676478880808928+0.024659353752473426i,3.676478880808928,74.54532097054982
0.02540833333,3.5E9,3.677771533376268+0.025153065555477888i,3.677771533376268,73.1078191098523
0.02540833333,3.5E9,3.688185809053993+0.024807725900888054i,3.688185809053993,74.3354272735246
0.02540833333,3.5E9,3.6942311319094303+0.025886350005652613i,3.6942311319094303,71.3548092161071
0.02540833333,3.5E9,3.6946106024492753+4.3798887696008804E-4i,3.6946106024492753,4217.699120685602
0.02540833333,3.5E9,3.696855457147541+4.4980068411959386E-4i,3.696855457147541,4109.437343768705
0.02540833333,3.5E9,3.6981704187422793+4.8449140709889754E-4i,3.6981704187422793,3816.5490291011342
0.02540833333,4.0E9,3.8263513068556123+0.007429533470887575i,3.8263513068556123,257.50952747228786
0.02540833333,4.0E9,3.828426422168572+0.007043556456858052i,3.828426422168572,271.76799430925087
0.02540833333,4.0E9,3.8390054786534242+1.3238519817837323E-4i,3.8390054786534242,14499.375804388732
0.02540833333,4.0E9,3.841907003203191+1.7098008453246178E-4i,3.841907003203191,11234.954684075437
0.02540833333,4.0E9,3.844171387296776+1.0517045067201191E-4i,3.844171387296776,18275.910023839955
0.02540833333,4.0E9,3.848158388578167+1.5680559425114817E-4i,3.848158388578167,12270.475447498231
0.02540833333,4.0E9,3.8527784687029056+0.042033444753696615i,3.8527784687029056,45.82991581202816
0.02540833333,4.0E9,3.85575364207035+0.032584027814581196i,3.85575364207035,59.16631399916923
0.02540833333,4.0E9,3.8571713066671074+0.04287502542274999i,3.8571713066671074,44.981562910286314
0.02540833333,4.0E9,3.857492004837673+0.03405292290235273i,3.857492004837673,56.63966079944282
0.02540833333,4.0E9,3.8898903114929144+2.6715796427920007E-4i,3.8898903114929144,7280.131666648888
0.02540833333,4.0E9,3.8900949861459604+0.12712122159689906i,3.8900949861459604,15.300730032635455
0.02540833333,4.0E9,3.890558254095565+0.13865668007413065i,3.890558254095565,14.029465626955504
0.02540833333,4.0E9,3.8913100410520665+0.12554439279026022i,3.8913100410520665,15.49774527785185
0.02540833333,4.0E9,3.8915742566339353+0.13789249185423966i,3.8915742566339353,14.110899746258681
0.02540833333,4.0E9,3.8925884418629204+0.14017083150374773i,3.8925884418629204,13.885158560106154
0.02540833333,4.0E9,3.8928693507030236+5.542393669196921E-4i,3.8928693507030236,3511.9026029660313
0.02540833333,4.0E9,3.8968226742628915+1.9243354818802063E-4i,3.8968226742628915,10125.112567314487
0.02540833333,4.0E9,3.8977423478783266+0.14119332421467112i,3.8977423478783266,13.80285636575911
0.02540833333,4.0E9,3.900391392754471+6.10101910965173E-4i,3.900391392754471,3196.50809369217
0.02540833333,4.0E9,3.902040571527081+0.011985185950711352i,3.902040571527081,162.78598377922893
0.02540833333,4.0E9,3.90344264703307+0.1462418591176057i,3.90344264703307,13.345845951992358
0.02540833333,4.0E9,3.905857816929887+0.05277206636553058i,3.905857816929887,37.006868272653975
0.02540833333,4.0E9,3.906546668425812+0.052807857947867985i,3.906546668425812,36.98830837147723
0.02540833333,4.0E9,3.9078848259484618+0.01251461531462698i,3.9078848259484618,156.13283859316704
0.02540833333,4.0E9,3.91198731061081+0.14546223644777706i,3.91198731061081,13.446745375784412
0.02540833333,4.0E9,3.9157518921971715+0.021555589750111518i,3.9157518921971715,90.82915238208487
0.02540833333,4.0E9,3.9203791481795793+0.14767393490702926i,3.9203791481795793,13.273768152273194
0.02540833333,4.0E9,3.921054699041132+0.13609066761092195i,3.921054699041132,14.406038150430998
0.02540833333,4.0E9,3.921075700893228+0.12225096148595681i,3.921075700893228,16.036993301454114
0.02540833333,4.0E9,3.921276327798779+0.02220710171432562i,3.921276327798779,88.28879108679895
0.02540833333,4.0E9,3.921295078061695+0.12444710165667357i,3.921295078061695,15.754867031294225
0.02540833333,4.0E9,3.9232319772336246+0.1474218815889107i,3.9232319772336246,13.306138596757457
0.02540833333,4.0E9,3.9258643155748216+0.01827055919809968i,3.9258643155748216,107.43689541760578
0.02540833333,4.0E9,3.927781097177099+0.12372683323066731i,3.927781097177099,15.872794100591054
0.02540833333,4.0E9,3.9293997307480635+0.1221571161299906i,3.9293997307480635,16.083384477440863
0.02540833333,4.0E9,3.929647395431827+3.861935673639855E-4i,3.929647395431827,5087.665522569611
0.02540833333,4.0E9,3.9298460801079003+0.15083833809971522i,3.9298460801079003,13.026681842350929
0.02540833333,4.0E9,3.931835677722295+0.01793032108241411i,3.931835677722295,109.64208782570553
0.02540833333,4.0E9,3.933803579778277+5.976710512018939E-4i,3.933803579778277,3290.943715499978
0.02540833333,4.0E9,3.933809203547888+0.15765773200384692i,3.933809203547888,12.475789019506829
0.02540833333,4.0E9,3.934108986371213+0.1624538077011524i,3.934108986371213,12.10839266263411
0.02540833333,4.0E9,3.936869623974335+0.14915894519978i,3.936869623974335,13.196894154424943
0.02540833333,4.0E9,3.939020164901599+0.13505921382091424i,3.939020164901599,14.582567354955357
0.02540833333,4.0E9,3.9407418969527805+0.15347196712562158i,3.9407418969527805,12.83863747483982
0.02540833333,4.0E9,3.9410470186873883+0.14956817329574115i,3.9410470186873883,13.174751458971006
0.02540833333,4.0E9,3.941184536180724+0.05127011177688456i,3.941184536180724,38.435497793839716
0.02540833333,4.0E9,3.942403366823887+0.15021082489564705i,3.942403366823887,13.122900328796922
0.02540833333,4.0E9,3.9424857291700572+0.13664097733239053i,3.9424857291700572,14.426440026038577
0.02540833333,4.0E9,3.9438326291689023+0.1391841916753138i,3.9438326291689023,14.1676744380892
0.02540833333,4.0E9,3.9456114486730476+0.16354729536159662i,3.9456114486730476,12.062600729499856
0.02540833333,4.0E9,3.945650191095332+0.15965416702365098i,3.945650191095332,12.356865669878909
0.02540833333,4.0E9,3.945838801445448+0.14683905031902644i,3.945838801445448,13.435931357743778
0.02540833333,4.0E9,3.9461001248607057+0.06574092743306308i,3.9461001248607057,30.012507268615852
0.02540833333,4.0E9,3.9462165826105244+0.14060821431939197i,3.9462165826105244,14.03266730081175
0.02540833333,4.0E9,3.946394102387753+0.15170803027981242i,3.946394102387753,13.006543210365889
0.02540833333,4.0E9,3.9470859649123327+0.15727827909633463i,3.9470859649123327,12.548096239324632
0.02540833333,4.0E9,3.9492962722918983+0.1550312002341413i,3.9492962722918983,12.737101519975772
0.02540833333,4.0E9,3.9502502946342046+0.15604330823138604i,3.9502502946342046,12.657544688736817
0.02540833333,4.0E9,3.9508003189872296+0.168832568526325i,3.9508003189872296,11.700350096762303
0.02540833333,4.0E9,3.9517453649612206+0.16003484373138374i,3.9517453649612206,12.346515523813583
0.02540833333,4.0E9,3.9523195360756858+0.06943609760526984i,3.9523195360756858,28.46012140935557
0.02540833333,4.0E9,3.952415451493328+0.14518605834415527i,3.952415451493328,13.611552984393146
0.02540833333,4.0E9,3.952477057479954+0.147532313773172i,3.952477057479954,13.39529272060631
0.02540833333,4.0E9,3.9538299939579775+0.15785182753652344i,3.9538299939579775,12.523865119785036
0.02540833333,4.0E9,3.95684049546284+0.15296654056139516i,3.95684049546284,12.933679747678902
0.02540833333,4.0E9,3.958320037629252+0.14601669244665558i,3.958320037629252,13.554340847281377
0.02540833333,4.0E9,3.9588992240260086+0.15782564642659747i,3.9588992240260086,12.542002246343525
0.02540833333,4.0E9,3.9592147795267465+0.16636848350961245i,3.9592147795267465,11.898932706500238
0.02540833333,4.0E9,3.959895851574885+0.12483058112856477i,3.959895851574885,15.861080737485846
0.02540833333,4.0E9,3.959963836206788+0.16990892295941926i,3.959963836206788,11.653195627496792
0.02540833333,4.0E9,3.9636647397812985+0.1408827154372934i,3.9636647397812985,14.067249937220003
0.02540833333,4.0E9,3.9642935924982172+0.15042462561881512i,3.9642935924982172,13.177010001487295
0.02540833333,4.0E9,3.9648429905361633+0.16521552588864433i,3.9648429905361633,11.99900242186826
0.02540833333,4.0E9,3.966384682720052+0.16813456258372247i,3.966384682720052,11.795268687676852
0.02540833333,4.0E9,3.9675085418435914+0.1601038780407208i,3.9675085418435914,12.390419864890767
0.02540833333,4.0E9,3.967671951457147+0.17226497018528572i,3.967671951457147,11.516189121878858
0.02540833333,4.0E9,3.967895623601062+0.13114527987087454i,3.967895623601062,15.12786288422979
0.02540833333,4.0E9,3.9711754664746772+0.1544881584071007i,3.9711754664746772,12.852685627884835
0.02540833333,4.0E9,3.973389703334862+0.15990575641358484i,3.973389703334862,12.424160932199253
0.02540833333,4.0E9,3.9746505162671735+0.17384005836463548i,3.9746505162671735,11.43191780323212
0.02540833333,4.0E9,3.9755135247182793+0.1537932609360589i,3.9755135247182793,12.924862573696055
0.02540833333,4.0E9,3.976445185659337+0.1759351630991258i,3.976445185659337,11.30088242626893
0.02540833333,4.0E9,3.9768610014766965+0.14399552218192685i,3.9768610014766965,13.808974547320473
0.02540833333,4.0E9,3.9773617335797176+0.14980428954401237i,3.9773617335797176,13.275193072529381
0.02540833333,4.0E9,3.9790059375019724+0.16572459708584425i,3.9790059375019724,12.004874374323787
0.02540833333,4.0E9,3.9810800441989396+0.14061074353256267i,3.9810800441989396,14.156386433149752
0.02540833333,4.0E9,3.981642026943618+0.1237075161232927i,3.981642026943618,16.09296731402855
0.02540833333,4.0E9,3.9835812922131373+0.046076194693333364i,3.9835812922131373,43.22819319961671
0.02540833333,4.0E9,3.983815900407759+0.13322640367914387i,3.983815900407759,14.951300156694883
0.02540833333,4.0E9,3.9852157064575175+0.1440092667000913i,3.9852157064575175,13.836664118139668
0.02540833333,4.0E9,3.985402901883709+0.16924587176663475i,3.985402901883709,11.774003289660724
0.02540833333,4.0E9,3.987177980898773+0.1643449266007944i,3.987177980898773,12.13051739219159
0.02540833333,4.0E9,3.987274569880156+0.1330221345311549i,3.987274569880156,14.987259766705604
0.02540833333,4.0E9,3.987445160863303+0.14296242225751285i,3.987445160863303,13.94578063905796
0.02540833333,4.0E9,3.987914138026818+0.10338641099404779i,3.987914138026818,19.286452154028307
0.02540833333,4.0E9,3.989278680763386+0.17470035406697523i,3.989278680763386,11.417488825563593
0.02540833333,4.0E9,3.989727419751659+0.1442835881694927i,3.989727419751659,13.825991820583397
0.02540833333,4.0E9,3.9898218354013077+0.04539245106793187i,3.9898218354013077,43.94807662435278
0.02540833333,4.0E9,3.9909890538223682+0.16152118891902645i,3.9909890538223682,12.35438235853726
0.02540833333,4.0E9,3.991039260728065+0.1296077156566725i,3.991039260728065,15.39661138423358
0.02540833333,4.0E9,3.9914882296974468+0.14904167842938187i,3.9914882296974468,13.390510197416596
0.02540833333,4.0E9,3.992469750131836+0.142897703459717i,3.992469750131836,13.969677795617327
0.02540833333,4.0E9,3.993508681757132+0.1589720938668551i,3.993508681757132,12.560407882347706
0.02540833333,4.0E9,3.9940765157967677+0.15662799366121033i,3.9940765157967677,12.750200083760378
0.02540833333,4.0E9,3.994659857756647+0.12837260126433125i,3.994659857756647,15.558849078438735
0.02540833333,4.0E9,3.9957849371931804+0.1643973510149732i,3.9957849371931804,12.152826406640965
0.02540833333,4.0E9,3.9957866618216857+0.13148345619011936i,3.9957866618216857,15.195016839395945
0.02540833333,4.0E9,3.995812523782064+0.12946408417343044i,3.995812523782064,15.43212756376997
0.02540833333,4.0E9,3.9965785740712976+0.17562402896751417i,3.9965785740712976,11.378222551797167
0.02540833333,4.0E9,3.999262858585388+0.16076228195381634i,3.999262858585388,12.438436460283306
0.02540833333,4.0E9,3.999271548361153+0.060437204948879664i,3.999271548361153,33.08617226544399
0.02540833333,4.0E9,4.000079930684458+0.09364748339255408i,4.000079930684458,21.357113858131207
0.02540833333,4.0E9,4.000219985298376+0.16877952402804394i,4.000219985298376,11.850430341993706
0.02540833333,4.0E9,4.000481873826112+0.12904836827816835i,4.000481873826112,15.499932030147528
0.02540833333,4.0E9,4.001713035779684+0.06189675818201046i,4.001713035779684,32.32570778595908
0.02540833333,4.0E9,4.002912211660761+0.15017240797119386i,4.002912211660761,13.327722002129052
0.02540833333,4.0E9,4.005114247380832+0.17074490292635064i,4.005114247380832,11.728356685143346
0.02540833333,4.0E9,4.0056237702138295+0.16478383479817427i,4.0056237702138295,12.154176940717155
0.02540833333,4.0E9,4.00571184125464+0.17499438252058547i,4.00571184125464,11.445258366460502
0.02540833333,4.0E9,4.0070754560046655+0.1511650172827054i,4.0070754560046655,13.253977434841035
0.02540833333,4.0E9,4.007377491013062+0.15894444499760468i,4.007377491013062,12.606220654875525
0.02540833333,4.0E9,4.008174878081392+0.13463682743662198i,4.008174878081392,14.885135643767947
0.02540833333,4.0E9,4.0090249988616105+0.1296052952547213i,4.0090249988616105,15.46628550547424
0.02540833333,4.0E9,4.0108707877786545+0.07574536334555847i,4.0108707877786545,26.476015234626516
0.02540833333,4.0E9,4.011562075801597+0.16812349293269274i,4.011562075801597,11.930403079977651
0.02540833333,4.0E9,4.012035759522337+0.15627686200300234i,4.012035759522337,12.836307653289259
0.02540833333,4.0E9,4.012392455592157+0.15052300557498868i,4.012392455592157,13.32817013673446
0.02540833333,4.0E9,4.015134032143328+0.15050773765953873i,4.015134032143328,13.33862994215587
0.02540833333,4.0E9,4.016483340658241+0.17608918066626522i,4.016483340658241,11.404685186963649
0.02540833333,4.0E9,4.017277809522582+0.15992588506470465i,4.017277809522582,12.559811089672026
0.02540833333,4.0E9,4.017510994048595+0.12451948207179812i,4.017510994048595,16.13205792059146
0.02540833333,4.0E9,4.018229168870068+0.14338545668229544i,4.018229168870068,14.011983020612089
0.02540833333,4.0E9,4.018303458891856+0.05304339647635544i,4.018303458891856,37.87750903812362
0.02540833333,4.0E9,4.018923871318756+0.17264394017463675i,4.018923871318756,11.639342415532923
0.02540833333,4.0E9,4.0195045397277145+0.16183661726348617i,4.0195045397277145,12.41840260780896
0.02540833333,4.0E9,4.0196005250287286+0.16760454359832652i,4.0196005250287286,11.991323262279575
0.02540833333,4.0E9,4.019705513387192+0.07048131074331945i,4.019705513387192,28.516109242251847
0.02540833333,4.0E9,4.02054772432937+0.14238047471610657i,4.02054772432937,14.119027669861222
0.02540833333,4.0E9,4.021811899453686+0.15316221378652242i,4.021811899453686,13.129256231107005
0.02540833333,4.0E9,4.023816857752071+0.16868898280753844i,4.023816857752071,11.926732827427584
0.02540833333,4.0E9,4.025073536023865+0.15650696285842228i,4.025073536023865,12.859087744437883
0.02540833333,4.0E9,4.02731670687219+0.13352188822302452i,4.02731670687219,15.081110522288583
